;idxAnalysis;T;B;F;dx;dy;dz;D2;D3
0;0;0.748;6.0048;117.719166285623;-4517.91139240506;-1106.70886075949;-628.042468794926;4651.48662817674;190.694194844509
1;0;1.348;6.0036;118.761407882877;-4516.83544303798;-1086.39240506329;-625.317681807423;4645.64859597272;184.544461703194
2;0;1.949;6.0036;119.480575168967;-4525.37974683544;-1050.69620253165;-623.848504152618;4645.7533687318;184.452540476147
3;0;2.549;6.0012;118.90875663291;-4536.96202531646;-1040.50632911392;-614.278013933117;4654.74788147433;192.105464043525
4;0;3.148;6.0048;120.289511733065;-4523.79746835443;-1034.87341772152;-626.214213101067;4640.65798410059;179.718309495709
5;0;3.749;6.0;121.193833320532;-4522.53164556962;-1001.01265822785;-645.9904944052;4631.98864712674;173.81756603493
6;0;4.348;6.0036;122.218217120113;-4522.78481012658;-977.53164556962;-646.577853484551;4627.21844705886;169.174384311706
7;0;4.949;6.0036;122.504661168762;-4523.86075949367;-971.645569620252;-640.664931604934;4627.03050392467;168.173604014059
8;0;5.549;6.0;126.201208276793;-4525.56962025317;-986.772151898735;-441.13098015659;4631.90022210337;149.85892857017
9;0;6.15;6.0036;129.018179509625;-4522.40506329114;-983.924050632914;-305.708189843538;4628.20203684922;135.287570993484
10;0;6.75;6.0012;130.840455398623;-4531.58227848101;-958.417721518989;-109.162646166691;4631.82496167167;130.111153305403
11;0;7.35;6.0048;130.899813539156;-4524.55696202532;-978.291139240506;-108.066746664805;4629.11106539131;127.372304411705
12;0;7.95;6.0036;129.026406567715;-4531.64556962025;-1001.07594936709;-107.846758149878;4640.9012729275;139.154192646288
13;0;8.55;6.0036;129.974545220738;-4517.84810126582;-1014.11392405063;-118.157840283937;4630.26765069413;128.775015292208
14;0;9.149;6.0;130.140955923538;-4509.55696202531;-1023.86075949367;-156.486421795675;4624.32642106739;123.973400484204
15;0;9.75;6.0036;129.032742952721;-4500.63291139241;-1067.53164556962;-179.398232716081;4625.50758483878;125.985217442664
16;0;10.35;6.0012;128.923345360334;-4495.88607594937;-1075.94936708861;-199.840349802431;4622.84097157297;124.158395156029
17;0;10.949;6.0036;125.802796802917;-4485.75949367089;-1102.02531645569;-421.428859351507;4619.14472961908;135.329474785299
18;0;11.548;6.0036;123.241005689936;-4476.64556962026;-1108.48101265823;-571.731947505992;4611.84190008986;144.145697223564
19;0;12.148;6.0036;118.379571223117;-4454.3670886076;-1162.08860759494;-738.873140779905;4603.4591441624;159.378106732487
20;0;14.548;6.0048;119.454007559975;-4398.41772151899;-1219.24050632911;-791.304502924396;4564.2771459724;129.363185415666
21;0;15.148;6.0012;116.926202690847;-4401.26582278481;-1223.35443037974;-848.465723212236;4568.12181373739;143.249131138951
22;0;15.748;6.0;114.940257555936;-4411.07594936709;-1217.59493670886;-885.776983447618;4576.03851174614;157.979438421648
23;0;16.348;6.0048;112.024782585551;-4414.87341772152;-1225.50632911392;-949.652707572147;4581.80892849128;176.18938729792
24;0;16.949;6.0012;110.810028494579;-4407.21518987342;-1207.46835443038;-1019.56306197753;4569.6307899875;178.990430805128
25;0;17.548;6.0;113.114337610855;-4396.13924050633;-1195.25316455696;-999.903382176891;4555.7293981648;161.169499813636
26;0;18.149;6.0036;114.027541103085;-4417.46835443038;-1152.40506329114;-979.658113026626;4565.31095242075;166.239136166811
27;0;18.749;6.0036;113.424021066928;-4423.22784810127;-1171.58227848101;-958.558059182444;4575.75672774125;172.081088525944
28;0;19.348;6.0012;114.756696070098;-4434.24050632912;-1136.70886075949;-936.413920726184;4577.61902107406;169.415535141199
29;0;19.948;6.0048;114.646833574252;-4439.24050632911;-1148.41772151899;-914.695612728926;4585.38106771204;172.723216795192
30;0;20.549;6.0012;115.738777720938;-4440.69620253165;-1130.69620253165;-900.346072848115;4582.38547763045;166.997828317642
31;0;21.149;6.0012;115.370170788045;-4447.53164556962;-1127.02531645569;-897.109485546017;4588.10677755818;171.989757350482
32;0;21.748;6.0012;116.192450940316;-4461.39240506329;-1087.72151898734;-885.566019865418;4592.07581544823;173.685521858917
33;0;22.348;6.0036;117.85712958163;-4483.73417721519;-1026.26582278481;-852.136558870255;4599.68408816777;174.951520260442
34;0;22.949;6.0048;119.508905297331;-4488.03797468354;-997.848101265824;-826.523009008637;4597.6282685099;168.330215240844
35;0;23.548;6.0036;120.054797267504;-4497.27848101266;-985.886075949367;-795.723323147777;4604.07266347202;169.329258253501
36;0;24.149;5.9988;121.017135449402;-4502.78481012658;-963.924050632913;-771.962331522636;4604.80408070693;166.06269640761
37;0;24.748;6.0048;122.098872060255;-4507.3417721519;-953.98734177215;-740.499939090291;4607.19238791337;163.322091223413
38;0;25.349;6.0048;121.592436303899;-4507.3417721519;-967.6582278481;-739.083017208026;4610.04254827518;165.91165082751
39;0;25.949;6.0036;122.801254655513;-4510.82278481012;-929.050632911394;-736.852075787913;4605.50293393406;161.076356157581
40;0;26.549;6.0;123.884001106627;-4523.10126582278;-857.6582278481;-743.555878508627;4603.69663386753;160.356949789276
41;0;27.148;6.0012;125.03205368453;-4528.03797468354;-826.582278481013;-726.70027064021;4602.86499511718;156.877621421369
42;0;27.749;6.0036;124.771794249875;-4540.0;-815.25316455696;-707.779573171217;4612.61723128206;163.603652177736
43;0;28.348;6.0012;124.811943139134;-4558.54430379747;-758.354430379749;-700.14339518116;4621.19331036486;170.930721092978
44;0;28.949;6.0036;124.802788794377;-4555.37974683545;-751.392405063288;-721.537210741114;4616.93352608258;169.974548480809
45;0;29.549;6.0012;125.576882488381;-4542.46835443038;-753.797468354428;-737.626532467426;4604.58786150281;160.295216442866
46;0;30.148;6.0048;124.148290662381;-4557.02531645569;-727.151898734176;-761.825651446667;4614.67546189879;174.136724733731
47;0;30.749;6.0048;124.282030287066;-4559.87341772152;-689.999999999999;-782.330389373897;4611.78334114292;174.66890916632
48;0;31.349;6.0012;122.816835403301;-4569.17721518987;-675.06329113924;-805.874688314058;4618.77590610911;185.552536137278
49;0;31.949;6.0012;115.855078847933;-4574.81012658228;-670.696202531648;-986.42679230758;4623.71291175935;224.764683965603
50;0;32.549;6.0012;111.744692862243;-4566.70886075949;-659.240506329114;-1116.22625674792;4614.04679908259;244.14534434936
51;0;33.149;6.0036;104.797269123093;-4560.94936708861;-637.974683544306;-1301.61141427662;4605.35241061848;282.756272499113
52;0;33.749;6.0036;104.341225057474;-4563.10126582279;-626.708860759493;-1313.20443346772;4605.93716395567;286.484632232079
53;0;34.349;6.0036;105.058497386121;-4567.3417721519;-605.443037974685;-1299.26102071343;4607.2955338111;283.987710013573
54;0;34.949;6.0012;105.71186902634;-4576.39240506329;-613.797468354433;-1261.77345619521;4617.37098111894;283.667633337212
55;0;35.549;6.0036;106.494696959274;-4577.46835443038;-631.139240506331;-1234.26691306338;4620.77409929532;279.778281438676
56;0;36.149;6.0036;104.583594304227;-4578.22784810127;-656.265822784808;-1264.12325648558;4625.02487120722;291.670235466991
57;0;36.748;6.0048;102.572764861105;-4573.67088607595;-673.860759493674;-1310.6443267365;4623.045932859;302.241122829398
58;0;37.347;6.0012;99.0980313318794;-4585.25316455696;-660.822784810125;-1373.49337988253;4632.62704477749;328.947578418558
59;0;37.947;6.0036;97.3488912888024;-4577.21518987342;-690.759493670889;-1413.86439845259;4629.04391559471;337.150835430248
60;0;38.547;6.0012;96.1149843855632;-4567.78481012658;-717.088607594936;-1443.32690570185;4623.72946254055;340.7657560506
61;0;39.148;6.0012;95.0372647823166;-4559.87341772152;-730.379746835444;-1473.69331760363;4617.99741882028;344.439752547766
62;0;39.747;6.0012;93.5536772145731;-4552.21518987342;-746.329113924052;-1510.73948216194;4612.98929992309;351.070875478423
63;0;40.347;6.0036;92.6898586745214;-4546.45569620253;-772.088607594937;-1526.88542322155;4611.54857022132;354.752495872632
64;0;40.948;6.0036;93.1718611611336;-4553.79746835443;-783.987341772152;-1498.72011710417;4620.79079107139;354.763839902358
65;0;41.548;6.0036;93.4342477154347;-4578.73417721519;-784.050632911391;-1452.80153812331;4645.3785702101;364.25532202089
66;0;42.148;6.0036;95.7117504948973;-4577.27848101266;-774.240506329114;-1407.87106877548;4642.2975620249;348.085198249697
67;0;42.749;6.0048;95.5741040572077;-4579.11392405063;-791.32911392405;-1399.00957389717;4646.98677596335;350.010806070203
68;0;43.348;6.0048;95.4418045432535;-4573.73417721519;-808.670886075948;-1401.38863129023;4644.6736081035;348.482559148565
69;0;43.948;6.0012;96.2683692566288;-4574.55696202532;-818.481012658225;-1373.00574918921;4647.20158449107;342.784493165473
70;0;44.548;6.0012;97.3556318177218;-4576.96202531646;-867.974683544304;-1311.56412725404;4658.53640454411;336.644810558148
71;0;45.148;6.0012;98.1379986132624;-4566.96202531645;-931.772151898733;-1266.43986252791;4661.04510638296;327.032236863048
72;0;45.749;6.0048;97.7275545491161;-4552.27848101266;-1023.60759493671;-1235.12772034013;4665.94169242427;323.650221701965
73;0;46.348;6.0036;98.4042434364346;-4554.30379746836;-1036.32911392405;-1202.24994466761;4670.72383169903;319.972739032904
74;0;46.949;6.0012;103.944961850413;-4553.60759493671;-1059.24050632911;-1030.31374204904;4675.18262519376;284.366602420241
75;0;47.548;6.0036;108.278642973096;-4557.6582278481;-1076.83544303798;-871.433449869132;4683.14243785669;260.530135393822
76;0;48.148;6.0012;109.102491719493;-4560.25316455696;-1099.3670886076;-805.253022032977;4690.89724043975;256.511461259291
77;0;48.749;6.0012;109.597836828666;-4568.79746835443;-1134.49367088608;-707.161926047642;4707.5456658563;257.363871152481
78;0;49.348;6.0036;111.176078443853;-4560.94936708861;-1206.45569620253;-536.459419320047;4717.81670649099;245.21894868199
79;0;49.948;6.0036;110.699816357521;-4557.08860759494;-1250.12658227848;-474.950046249566;4725.4495076332;246.257899464221
80;0;50.547;6.0012;109.954644210251;-4567.15189873418;-1253.2911392405;-452.746310254406;4735.99146386582;254.582828207927
81;0;51.148;6.0036;108.838786131414;-4563.86075949367;-1286.58227848101;-449.156435210522;4741.74218946449;259.967614275637
82;0;51.748;6.0012;107.617150751572;-4554.17721518987;-1331.26582278481;-444.598511480888;4744.76541024628;262.549982392435
83;0;52.347;6.0012;107.705438344234;-4552.3417721519;-1341.83544303797;-416.522479757803;4745.98124381797;261.22385523766
84;0;52.948;6.0012;106.541356200106;-4546.51898734177;-1383.98734177215;-391.001589881892;4752.49995943659;265.557235447109
85;0;53.548;6.0036;106.773696323814;-4566.20253164557;-1354.49367088608;-356.317636235135;4762.86244442109;273.172204011184
86;0;54.147;6.0036;105.428854035791;-4558.29113924051;-1405.69620253164;-318.834991546993;4770.1152946119;277.758901652035
87;0;54.748;6.0036;106.761706381596;-4542.59493670886;-1417.27848101266;-263.776067293063;4758.5551432924;262.860348922442
88;0;55.348;6.0012;107.235256267423;-4541.70886075949;-1415.75949367089;-219.586457838635;4757.25701637199;259.322178547633
89;0;55.947;6.0012;108.700021735725;-4542.08860759494;-1391.96202531646;-177.255541418605;4750.59229982607;250.898055925305
90;0;56.548;6.0036;109.879490004909;-4548.29113924051;-1369.74683544304;-23.4378085061276;4750.06933428344;247.127157389314
91;0;57.148;6.0012;110.876546472327;-4553.60759493671;-1335.12658227848;101.468360145213;4745.3034802183;243.388200251055
92;0;57.747;6.0;112.583138053065;-4547.6582278481;-1287.15189873418;269.284555043236;4726.3046207084;230.969744233096
93;0;58.348;6.0;112.478208145095;-4548.48101265823;-1289.43037974683;261.004328689316;4727.7172321033;231.916418092408
94;0;58.949;6.0036;112.7294792852;-4548.79746835443;-1289.3670886076;241.273892549217;4728.00443076062;231.156629064773
95;0;59.549;6.0036;113.93633318308;-4548.54430379747;-1271.32911392405;205.082344872403;4722.87338381195;224.323954172982
96;0;67.749;6.0012;123.458001447613;-4586.64556962025;-942.278481012657;309.679384470543;4682.43593838684;189.665302177716
97;0;68.35;6.0036;123.78313573161;-4586.07594936709;-915.759493670886;368.487790732643;4676.61288365967;188.107685347952
98;0;68.95;6.0012;120.497151382847;-4600.75949367089;-914.683544303797;466.729616391659;4690.80311938403;210.965468651636
99;0;69.55;6.0;121.629321560221;-4613.41772151899;-845.696202531644;464.312910014944;4690.29051767605;210.21669548605
100;0;70.15;6.006;122.411001981213;-4624.93670886076;-788.48101265823;467.032329577209;4691.66728022036;211.855359940607
101;0;70.75;6.0048;123.439451666914;-4630.3164556962;-735.316455696202;467.903851799866;4688.33880707321;208.629737621351
102;0;71.35;6.0012;123.940534500589;-4631.89873417721;-710.696202531648;465.889800998666;4686.10445636516;206.206757261774
103;0;71.949;6.0048;123.18752627026;-4647.59493670886;-682.911392405061;461.863466514644;4697.50004423613;217.150900903419
104;0;72.55;6.0012;123.571860234218;-4643.92405063291;-687.468354430381;450.731950602691;4694.53334490128;213.121565193595
105;0;73.149;6.0036;123.497712279374;-4645.0;-696.39240506329;438.05591247279;4696.91253717054;214.295874151017
106;0;73.75;6.0036;122.815464487061;-4648.35443037975;-707.974683544306;436.979691580098;4701.95991720162;219.221756104231
107;0;74.35;6.0036;121.900873168888;-4647.21518987342;-731.962025316456;455.502963640098;4704.50607689007;223.506149089462
108;0;74.95;6.0012;122.089484263363;-4649.87341772152;-713.987341772152;454.64657390426;4704.37038561422;223.288631919019
109;0;75.549;6.0036;122.875205663798;-4645.88607594937;-704.873417721519;453.447589794227;4699.05351807261;217.881134110538
110;0;76.149;6.0012;121.014379998558;-4653.41772151899;-735.696202531647;457.859752421283;4711.21485323759;230.411132180864
111;0;76.749;6.006;119.532262665817;-4643.41772151899;-822.658227848101;456.430647500308;4715.72843751236;234.765679340875
112;0;77.349;6.0012;117.92819229482;-4641.89873417721;-867.088607594936;465.304305630159;4722.18874165116;242.057914147615
113;0;77.949;6.0;117.300480482151;-4633.03797468354;-895.759493670884;493.2408487448;4718.83735101787;241.545550443351
114;0;78.55;6.0012;117.5816782942;-4626.7088607595;-898.797468354432;508.107315679774;4713.20185981364;237.511028950156
115;0;79.15;6.0036;116.642764178011;-4627.9746835443;-928.987341772152;498.119742353368;4720.2931214809;243.502968546642
116;0;79.749;6.0012;116.360714066589;-4630.50632911393;-936.07594936709;482.758621707301;4724.17474771495;245.776993477411
117;0;80.349;6.0036;115.66349173236;-4627.53164556962;-964.556962025317;483.913705946614;4726.98839259626;248.693565303085
118;0;80.949;6.0036;113.782849216918;-4613.73417721519;-1048.10126582279;486.820739861602;4731.28516593777;253.264685042479
119;0;81.005;6.0036;111.967985530434;-4629.93670886076;-1052.91139240506;491.084836519138;4748.15083251499;270.478882845488
120;0;82.15;6.0036;115.199553945332;-4586.26582278481;-1129.49367088608;354.937216485589;4723.30288567394;233.620163942037
121;0;82.75;6.0048;117.056090611145;-4578.48101265823;-1134.30379746836;246.345276504925;4716.89871506936;220.327162443791
122;0;82.804;6.0012;116.40640071758;-4593.35443037975;-1130.63291139241;145.749662100029;4730.45829739708;229.703103662344
123;0;83.404;6.0012;116.385045934205;-4580.82278481012;-1167.53164556962;42.0760548149963;4727.26850615047;224.455755861802
124;0;84.005;6.0048;116.781739772342;-4576.26582278481;-1171.45569620253;-18.9036708474381;4723.824438837;220.862262780869
125;0;85.15;5.9988;116.799192649316;-4534.55696202532;-1254.49367088608;-27.3352428203393;4704.88694998567;201.966357759165
126;0;85.749;6.0036;115.503874273496;-4522.53164556962;-1306.01265822785;-31.5455108757295;4707.33061815611;204.436315860942
127;0;86.349;6.0036;115.021703274476;-4519.43037974683;-1321.13924050633;-36.3104351898738;4708.57301633778;205.713019274793
128;0;86.95;6.0036;113.655700122792;-4523.22784810127;-1340.50632911392;-41.8023261864929;4717.68453632005;214.869733121923
129;0;87.55;6.0036;111.762749639188;-4507.15189873418;-1405.3164556962;-46.2428055839762;4721.15797012911;218.384434250392
130;0;88.149;6.0;110.969125926951;-4501.07594936709;-1427.3417721519;-81.7234895896041;4721.96878817517;219.675932694433
131;0;88.749;6.0048;112.269631324114;-4487.53164556962;-1423.29113924051;-145.709967828749;4707.83367771519;207.088038641524
132;0;89.348;6.0;110.703814785507;-4470.18987341772;-1471.20253164557;-204.960538016185;4706.06357729331;207.52472827291
133;0;89.949;6.0012;111.16476007915;-4456.83544303797;-1476.07594936709;-261.281651962963;4694.91026268016;199.175079287451
134;0;90.003;6.0036;108.304401985414;-4467.91139240506;-1474.62025316456;-420.332267408833;4704.96940494049;220.707899145662
135;0;90.603;6.0012;107.948816998796;-4445.56962025317;-1517.72151898734;-410.750057874335;4697.5065574957;212.430358700983
136;0;91.748;6.0012;112.651704697557;-4427.97468354431;-1462.0253164557;-409.998817764458;4663.09744955718;178.087144524757
137;0;92.349;6.0036;113.668007954622;-4417.97468354431;-1460.94936708861;-411.382417849613;4653.26480630912;168.414009842289
138;0;92.949;6.0012;114.416685024298;-4437.0253164557;-1413.03797468355;-419.872747396095;4656.59424652466;172.485333179059
139;0;93.55;6.0036;115.614217337262;-4453.03797468354;-1363.79746835443;-423.810092313517;4657.19773454635;173.441567368341
140;0;94.15;6.0012;115.182869994193;-4462.21518987342;-1358.03797468354;-412.150979661626;4664.29325208221;179.46729528949
141;0;94.749;6.0012;115.827611311094;-4469.74683544304;-1332.46835443038;-412.17378428472;4664.13000338878;179.306687623424
142;0;95.349;6.0036;117.396991874497;-4473.98734177215;-1296.20253164557;-411.706593367179;4657.9720627524;173.131526850354
143;0;95.95;6.0012;118.918723896036;-4477.02531645569;-1256.26582278481;-422.736903899969;4649.94188153813;166.118331291394
144;0;96.549;6.0036;119.85689191308;-4476.32911392405;-1236.96202531646;-433.388121950821;4644.09274113244;161.270859682907
145;0;97.15;6.0036;119.938251991352;-4482.59493670886;-1217.78481012658;-447.46637316467;4645.06805228761;163.570835795393
146;0;97.749;6.0048;118.508128515293;-4490.12658227848;-1225.25316455696;-465.03694350006;4654.29715877067;174.471688953398
147;0;98.349;6.0048;118.735597029371;-4500.63291139241;-1191.45569620253;-484.737395705942;4655.67001398531;177.836850598162
148;0;98.95;6.0048;119.403106419762;-4506.07594936709;-1188.54430379747;-426.843539340432;4660.18862531914;176.695869458887
149;0;99.55;6.0036;120.299063485748;-4512.9746835443;-1159.6835443038;-412.771240309955;4659.592945445;174.839941048415
150;0;100.15;6.0012;120.284763538529;-4522.46835443038;-1137.15189873418;-414.914015092843;4663.24291213947;178.665098823223
151;0;100.748;6.0012;121.531897478686;-4522.72151898734;-1142.21518987342;-314.67542830006;4664.72565948832;172.32737928207
152;0;101.349;6.0;120.861915126241;-4532.6582278481;-1129.87341772152;-328.237320869175;4671.36003221254;179.877778606246
153;0;101.948;6.0036;120.145410223351;-4537.3417721519;-1132.0253164557;-344.79291439934;4676.42509556297;186.11866220414
154;0;102.549;6.0;119.617681377699;-4541.96202531645;-1124.30379746836;-366.189264999474;4679.04670509053;190.354093419691
155;0;103.148;6.0036;118.790975378389;-4554.43037974684;-1107.53164556962;-392.552683815893;4687.15931347539;200.568861988749
156;0;103.749;6.0036;118.447732482593;-4548.16455696202;-1119.87341772152;-418.889948788622;4684.00654450064;199.699873277155
157;0;104.349;6.006;117.335991021698;-4559.55696202532;-1109.49367088608;-447.27276843905;4692.60438303612;210.871956796974
158;0;104.948;6.0036;117.067305631288;-4563.86075949367;-1101.77215189873;-453.565963220197;4694.96825407219;213.826156404067
159;0;105.548;6.0012;117.259332390633;-4563.03797468354;-1088.98734177215;-474.278008097632;4691.18417768308;212.097943617836
160;0;106.149;6.0012;117.145608107336;-4565.6329113924;-1087.3417721519;-470.226685109853;4693.32675306716;213.824052945512
161;0;106.749;6.0036;117.602437748724;-4564.62025316456;-1083.41772151899;-463.499402344196;4691.43389753085;211.274462828284
162;0;107.348;6.0036;116.736706659362;-4582.0253164557;-1065.69620253165;-456.312253310054;4704.32401060251;223.402994799767
163;0;107.948;6.0036;115.791469898051;-4589.3670886076;-1072.91139240506;-451.606579995803;4713.11246735606;231.699318123869
164;0;108.549;6.0036;117.587169048575;-4588.54430379747;-1030.88607594936;-452.02080403332;4702.92089339152;221.593922950142
165;0;109.148;6.0012;117.234733849181;-4596.45569620253;-1017.46835443038;-453.656317745728;4707.72204143575;226.529667319
166;0;109.748;6.0036;115.612047152835;-4617.59493670886;-1000.50632911392;-466.800848425548;4724.74294688254;244.746723047382
167;0;110.348;6.0;115.20505617619;-4617.72151898734;-997.151898734177;-490.289098632687;4724.15748425769;246.531275431922
168;0;110.948;6.0012;114.920066704513;-4623.48101265823;-989.240506329114;-492.808629842345;4728.12578658536;250.738928403674
169;0;111.55;6.0012;115.734928216744;-4622.91139240506;-976.962025316458;-476.584496357199;4725.01476621385;245.989084332263
170;0;112.149;6.0012;117.207217341795;-4616.20253164557;-966.26582278481;-454.366643860369;4716.24802713481;235.084475872702
171;0;112.75;6.0012;118.297105988021;-4606.01265822785;-976.07594936709;-429.782979494447;4708.2987231789;224.873758482891
172;0;113.35;6.0012;119.385030028882;-4597.53164556962;-981.58227848101;-403.907147870708;4701.14890228357;215.468182105618
173;0;113.949;6.0012;122.898890536636;-4612.15189873418;-936.07594936709;-29.4171377150338;4706.18564444506;203.277582970657
174;0;114.549;6.0012;121.839523754405;-4613.03797468355;-934.050632911395;227.230248597589;4706.65166978763;209.133649058818
175;0;115.148;6.0036;119.16680500261;-4610.44303797469;-916.012658227849;484.340349007388;4700.55998753796;222.447044473093
176;0;115.749;6.0048;108.68318042656;-4591.20253164557;-988.291139240503;868.338906098714;4696.36668739676;272.968228363196
177;0;116.349;6.0012;107.282925935659;-4593.92405063291;-1024.17721518987;861.588919813045;4706.70555177372;281.915110829261
178;0;116.949;6.0012;107.497941389168;-4586.7088607595;-1044.93670886076;850.470176337387;4704.23116979751;277.490604502195
179;0;117.548;6.0012;107.960021385606;-4587.78481012658;-1034.3670886076;844.823647780178;4702.94426269574;275.222654279662
180;0;118.149;6.0;107.896144954081;-4584.24050632911;-1053.29113924051;833.021956314174;4703.68825963957;273.88275170876
181;0;118.748;6.0036;107.072029870063;-4582.46835443038;-1089.62025316456;822.569223930144;4710.23232075258;278.51739969848
182;0;119.348;6.0036;104.738345036639;-4584.43037974683;-1146.96202531646;820.624001224446;4725.72997475139;293.451557729875
183;0;119.949;6.0048;103.450237725973;-4585.06329113924;-1161.83544303798;844.765824245907;4729.97536784832;301.820108835057
184;0;120.549;6.0048;101.843128264642;-4591.77215189873;-1169.62025316456;871.17686342762;4738.39456267262;314.814043623624
185;0;121.149;6.0036;102.406076945221;-4585.37974683544;-1195.88607594937;832.224368638935;4738.76048448729;308.283438864804
186;0;121.748;6.0036;100.776160551352;-4589.30379746835;-1243.22784810127;810.545362034918;4754.71606173828;320.308886197136
187;0;122.349;6.0048;101.151906400917;-4576.45569620253;-1281.01265822785;776.627813713206;4752.3615361044;312.401429878668
188;0;122.948;6.0012;99.5974766708511;-4571.32911392405;-1321.07594936709;783.854791867798;4758.39169592056;319.522147853745
189;0;123.549;6.0048;99.2324875143705;-4563.16455696202;-1335.0;802.856873554724;4754.43958568351;318.750193998905
190;0;124.149;6.0048;97.8989305040781;-4568.67088607595;-1345.06329113924;821.463331124339;4762.55697314461;329.88225873859
191;0;124.748;6.0036;97.7485406457636;-4558.54430379747;-1353.86075949367;841.107690893441;4755.34069502713;326.153887945714
192;0;125.348;6.0012;98.153187451655;-4542.46835443038;-1372.08860759493;839.978499311052;4745.17079756812;315.942807027088
193;0;125.949;6.0;98.2415956491949;-4534.55696202531;-1389.74683544304;828.917503505208;4742.74215074741;311.634704325292
194;0;126.548;6.0012;98.7856474669591;-4518.10126582279;-1414.93670886076;813.578505796767;4734.47831744018;300.872908748282
195;0;126.602;6.0048;97.8039321458884;-4525.82278481013;-1429.3670886076;806.624465731265;4746.17342218982;311.229448439003
196;0;134.652;6.0012;106.19609923205;-4481.39240506329;-1323.98734177215;804.944437024241;4672.88137762257;238.703904297284
197;0;135.253;6.0036;106.778521836757;-4485.44303797468;-1305.69620253165;804.687615554101;4671.62089859838;237.418122786983
