date;cellName;cellID;manipID;compNum;UI_Valid;UI_Comments
22-05-03;M1-1_P1_C1;22-05-03_M1-1_P1_C1;22-05-03_M1-1;1;True;
22-05-03;M1-1_P1_C1;22-05-03_M1-1_P1_C1;22-05-03_M1-1;2;True;
22-05-03;M1-1_P1_C1;22-05-03_M1-1_P1_C1;22-05-03_M1-1;3;False;invalid tracking
22-05-03;M1-1_P1_C1;22-05-03_M1-1_P1_C1;22-05-03_M1-1;4;True;
22-05-03;M1-1_P1_C1;22-05-03_M1-1_P1_C1;22-05-03_M1-1;5;True;
22-05-03;M1-1_P1_C1;22-05-03_M1-1_P1_C1;22-05-03_M1-1;6;True;
22-05-03;M1-1_P1_C1;22-05-03_M1-1_P1_C1;22-05-03_M1-1;7;True;
22-05-03;M1-1_P1_C1;22-05-03_M1-1_P1_C1;22-05-03_M1-1;8;True;
22-05-03;M1-1_P1_C1;22-05-03_M1-1_P1_C1;22-05-03_M1-1;9;True;
22-05-03;M1-1_P1_C1;22-05-03_M1-1_P1_C1;22-05-03_M1-1;10;True;
22-05-03;M1-1_P1_C2;22-05-03_M1-1_P1_C2;22-05-03_M1-1;1;True;
22-05-03;M1-1_P1_C2;22-05-03_M1-1_P1_C2;22-05-03_M1-1;2;True;
22-05-03;M1-1_P1_C2;22-05-03_M1-1_P1_C2;22-05-03_M1-1;3;True;
22-05-03;M1-1_P1_C2;22-05-03_M1-1_P1_C2;22-05-03_M1-1;4;True;
22-05-03;M1-1_P1_C2;22-05-03_M1-1_P1_C2;22-05-03_M1-1;5;True;
22-05-03;M1-1_P1_C2;22-05-03_M1-1_P1_C2;22-05-03_M1-1;6;True;
22-05-03;M1-1_P1_C2;22-05-03_M1-1_P1_C2;22-05-03_M1-1;7;True;
22-05-03;M1-1_P1_C2;22-05-03_M1-1_P1_C2;22-05-03_M1-1;8;True;
22-05-03;M1-1_P1_C2;22-05-03_M1-1_P1_C2;22-05-03_M1-1;9;True;
22-05-03;M1-1_P1_C2;22-05-03_M1-1_P1_C2;22-05-03_M1-1;10;True;
22-05-03;M1-1_P1_C3;22-05-03_M1-1_P1_C3;22-05-03_M1-1;1;True;
22-05-03;M1-1_P1_C3;22-05-03_M1-1_P1_C3;22-05-03_M1-1;2;True;
22-05-03;M1-1_P1_C3;22-05-03_M1-1_P1_C3;22-05-03_M1-1;3;True;
22-05-03;M1-1_P1_C3;22-05-03_M1-1_P1_C3;22-05-03_M1-1;4;True;
22-05-03;M1-1_P1_C3;22-05-03_M1-1_P1_C3;22-05-03_M1-1;5;True;
22-05-03;M1-1_P1_C3;22-05-03_M1-1_P1_C3;22-05-03_M1-1;6;True;
22-05-03;M1-1_P1_C3;22-05-03_M1-1_P1_C3;22-05-03_M1-1;7;True;
22-05-03;M1-1_P1_C3;22-05-03_M1-1_P1_C3;22-05-03_M1-1;8;True;
22-05-03;M1-1_P1_C3;22-05-03_M1-1_P1_C3;22-05-03_M1-1;9;True;
22-05-03;M1-1_P1_C3;22-05-03_M1-1_P1_C3;22-05-03_M1-1;10;True;
22-05-03;M1-1_P1_C4;22-05-03_M1-1_P1_C4;22-05-03_M1-1;1;True;
22-05-03;M1-1_P1_C4;22-05-03_M1-1_P1_C4;22-05-03_M1-1;2;True;
22-05-03;M1-1_P1_C4;22-05-03_M1-1_P1_C4;22-05-03_M1-1;3;True;
22-05-03;M1-1_P1_C4;22-05-03_M1-1_P1_C4;22-05-03_M1-1;4;True;
22-05-03;M1-1_P1_C4;22-05-03_M1-1_P1_C4;22-05-03_M1-1;5;True;
22-05-03;M1-1_P1_C4;22-05-03_M1-1_P1_C4;22-05-03_M1-1;6;True;
22-05-03;M1-1_P1_C4;22-05-03_M1-1_P1_C4;22-05-03_M1-1;7;True;
22-05-03;M1-1_P1_C4;22-05-03_M1-1_P1_C4;22-05-03_M1-1;8;True;
22-05-03;M1-1_P1_C5;22-05-03_M1-1_P1_C5;22-05-03_M1-1;1;True;
22-05-03;M1-1_P1_C5;22-05-03_M1-1_P1_C5;22-05-03_M1-1;2;True;
22-05-03;M1-1_P1_C5;22-05-03_M1-1_P1_C5;22-05-03_M1-1;3;True;
22-05-03;M1-1_P1_C5;22-05-03_M1-1_P1_C5;22-05-03_M1-1;4;True;
22-05-03;M1-1_P1_C5;22-05-03_M1-1_P1_C5;22-05-03_M1-1;5;False;invalid tracking
22-05-03;M1-1_P1_C5;22-05-03_M1-1_P1_C5;22-05-03_M1-1;6;False;invalid tracking
22-05-03;M1-1_P1_C5;22-05-03_M1-1_P1_C5;22-05-03_M1-1;7;False;invalid tracking
22-05-03;M1-1_P1_C5;22-05-03_M1-1_P1_C5;22-05-03_M1-1;8;True;
22-05-03;M1-1_P1_C6;22-05-03_M1-1_P1_C6;22-05-03_M1-1;1;True;
22-05-03;M1-1_P1_C6;22-05-03_M1-1_P1_C6;22-05-03_M1-1;2;True;
22-05-03;M1-1_P1_C6;22-05-03_M1-1_P1_C6;22-05-03_M1-1;3;True;
22-05-03;M1-1_P1_C6;22-05-03_M1-1_P1_C6;22-05-03_M1-1;4;True;
22-05-03;M1-1_P1_C6;22-05-03_M1-1_P1_C6;22-05-03_M1-1;5;True;
22-05-03;M1-1_P1_C6;22-05-03_M1-1_P1_C6;22-05-03_M1-1;6;True;
22-05-03;M1-1_P1_C6;22-05-03_M1-1_P1_C6;22-05-03_M1-1;7;True;
22-05-03;M1-1_P1_C6;22-05-03_M1-1_P1_C6;22-05-03_M1-1;8;True;
22-05-03;M1-2_P1_C10;22-05-03_M1-2_P1_C10;22-05-03_M1-2;1;False;pair outside
22-05-03;M1-2_P1_C10;22-05-03_M1-2_P1_C10;22-05-03_M1-2;2;False;pair outside
22-05-03;M1-2_P1_C10;22-05-03_M1-2_P1_C10;22-05-03_M1-2;3;False;pair outside
22-05-03;M1-2_P1_C10;22-05-03_M1-2_P1_C10;22-05-03_M1-2;4;False;pair outside
22-05-03;M1-2_P1_C10;22-05-03_M1-2_P1_C10;22-05-03_M1-2;5;False;pair outside
22-05-03;M1-2_P1_C10;22-05-03_M1-2_P1_C10;22-05-03_M1-2;6;False;pair outside
22-05-03;M1-2_P1_C10;22-05-03_M1-2_P1_C10;22-05-03_M1-2;7;False;pair outside
22-05-03;M1-2_P1_C10;22-05-03_M1-2_P1_C10;22-05-03_M1-2;8;False;pair outside
22-05-03;M1-2_P1_C11;22-05-03_M1-2_P1_C11;22-05-03_M1-2;1;True;
22-05-03;M1-2_P1_C11;22-05-03_M1-2_P1_C11;22-05-03_M1-2;2;True;
22-05-03;M1-2_P1_C11;22-05-03_M1-2_P1_C11;22-05-03_M1-2;3;True;
22-05-03;M1-2_P1_C11;22-05-03_M1-2_P1_C11;22-05-03_M1-2;4;True;
22-05-03;M1-2_P1_C11;22-05-03_M1-2_P1_C11;22-05-03_M1-2;5;True;
22-05-03;M1-2_P1_C11;22-05-03_M1-2_P1_C11;22-05-03_M1-2;6;True;
22-05-03;M1-2_P1_C11;22-05-03_M1-2_P1_C11;22-05-03_M1-2;7;True;
22-05-03;M1-2_P1_C11;22-05-03_M1-2_P1_C11;22-05-03_M1-2;8;True;
22-05-03;M1-2_P1_C7;22-05-03_M1-2_P1_C7;22-05-03_M1-2;1;True;
22-05-03;M1-2_P1_C7;22-05-03_M1-2_P1_C7;22-05-03_M1-2;2;True;
22-05-03;M1-2_P1_C7;22-05-03_M1-2_P1_C7;22-05-03_M1-2;3;True;
22-05-03;M1-2_P1_C7;22-05-03_M1-2_P1_C7;22-05-03_M1-2;4;True;
22-05-03;M1-2_P1_C7;22-05-03_M1-2_P1_C7;22-05-03_M1-2;5;True;
22-05-03;M1-2_P1_C7;22-05-03_M1-2_P1_C7;22-05-03_M1-2;6;False;phagocitic cup
22-05-03;M1-2_P1_C8;22-05-03_M1-2_P1_C8;22-05-03_M1-2;1;True;
22-05-03;M1-2_P1_C8;22-05-03_M1-2_P1_C8;22-05-03_M1-2;2;True;
22-05-03;M1-2_P1_C8;22-05-03_M1-2_P1_C8;22-05-03_M1-2;3;False;phagocitic cup
22-05-03;M1-2_P1_C8;22-05-03_M1-2_P1_C8;22-05-03_M1-2;4;False;phagocitic cup
22-05-03;M1-2_P1_C8;22-05-03_M1-2_P1_C8;22-05-03_M1-2;5;False;phagocitic cup
22-05-03;M1-2_P1_C8;22-05-03_M1-2_P1_C8;22-05-03_M1-2;6;False;phagocitic cup
22-05-03;M1-2_P1_C8;22-05-03_M1-2_P1_C8;22-05-03_M1-2;7;False;pair inside
22-05-03;M1-2_P1_C9;22-05-03_M1-2_P1_C9;22-05-03_M1-2;1;True;
22-05-03;M1-2_P1_C9;22-05-03_M1-2_P1_C9;22-05-03_M1-2;2;True;
22-05-03;M1-2_P1_C9;22-05-03_M1-2_P1_C9;22-05-03_M1-2;3;False;phagocitic cup
22-05-03;M1-2_P1_C9;22-05-03_M1-2_P1_C9;22-05-03_M1-2;4;False;phagocitic cup
22-05-03;M2_P1_C1;22-05-03_M2_P1_C1;22-05-03_M2;1;True;
22-05-03;M2_P1_C1;22-05-03_M2_P1_C1;22-05-03_M2;2;True;
22-05-03;M2_P1_C1;22-05-03_M2_P1_C1;22-05-03_M2;3;True;
22-05-03;M2_P1_C1;22-05-03_M2_P1_C1;22-05-03_M2;4;True;
22-05-03;M2_P1_C1;22-05-03_M2_P1_C1;22-05-03_M2;5;True;
22-05-03;M2_P1_C1;22-05-03_M2_P1_C1;22-05-03_M2;6;True;
22-05-03;M2_P1_C1;22-05-03_M2_P1_C1;22-05-03_M2;7;True;
22-05-03;M2_P1_C1;22-05-03_M2_P1_C1;22-05-03_M2;8;True;
22-05-03;M2_P1_C10;22-05-03_M2_P1_C10;22-05-03_M2;1;True;
22-05-03;M2_P1_C10;22-05-03_M2_P1_C10;22-05-03_M2;2;True;
22-05-03;M2_P1_C10;22-05-03_M2_P1_C10;22-05-03_M2;3;True;
22-05-03;M2_P1_C10;22-05-03_M2_P1_C10;22-05-03_M2;4;True;
22-05-03;M2_P1_C10;22-05-03_M2_P1_C10;22-05-03_M2;5;True;
22-05-03;M2_P1_C10;22-05-03_M2_P1_C10;22-05-03_M2;6;True;
22-05-03;M2_P1_C10;22-05-03_M2_P1_C10;22-05-03_M2;7;True;
22-05-03;M2_P1_C11;22-05-03_M2_P1_C11;22-05-03_M2;1;True;
22-05-03;M2_P1_C11;22-05-03_M2_P1_C11;22-05-03_M2;2;True;
22-05-03;M2_P1_C11;22-05-03_M2_P1_C11;22-05-03_M2;3;True;
22-05-03;M2_P1_C11;22-05-03_M2_P1_C11;22-05-03_M2;4;True;
22-05-03;M2_P1_C11;22-05-03_M2_P1_C11;22-05-03_M2;5;True;
22-05-03;M2_P1_C11;22-05-03_M2_P1_C11;22-05-03_M2;6;True;
22-05-03;M2_P1_C11;22-05-03_M2_P1_C11;22-05-03_M2;7;True;
22-05-03;M2_P1_C11;22-05-03_M2_P1_C11;22-05-03_M2;8;True;
22-05-03;M2_P1_C2;22-05-03_M2_P1_C2;22-05-03_M2;1;True;
22-05-03;M2_P1_C2;22-05-03_M2_P1_C2;22-05-03_M2;2;True;
22-05-03;M2_P1_C2;22-05-03_M2_P1_C2;22-05-03_M2;3;True;
22-05-03;M2_P1_C2;22-05-03_M2_P1_C2;22-05-03_M2;4;True;
22-05-03;M2_P1_C2;22-05-03_M2_P1_C2;22-05-03_M2;5;True;
22-05-03;M2_P1_C2;22-05-03_M2_P1_C2;22-05-03_M2;6;True;
22-05-03;M2_P1_C2;22-05-03_M2_P1_C2;22-05-03_M2;7;True;
22-05-03;M2_P1_C2;22-05-03_M2_P1_C2;22-05-03_M2;8;True;
22-05-03;M2_P1_C2;22-05-03_M2_P1_C2;22-05-03_M2;9;True;
22-05-03;M2_P1_C3;22-05-03_M2_P1_C3;22-05-03_M2;1;True;
22-05-03;M2_P1_C3;22-05-03_M2_P1_C3;22-05-03_M2;2;True;
22-05-03;M2_P1_C3;22-05-03_M2_P1_C3;22-05-03_M2;3;True;
22-05-03;M2_P1_C3;22-05-03_M2_P1_C3;22-05-03_M2;4;True;
22-05-03;M2_P1_C3;22-05-03_M2_P1_C3;22-05-03_M2;5;True;
22-05-03;M2_P1_C3;22-05-03_M2_P1_C3;22-05-03_M2;6;True;
22-05-03;M2_P1_C3;22-05-03_M2_P1_C3;22-05-03_M2;7;True;
22-05-03;M2_P1_C3;22-05-03_M2_P1_C3;22-05-03_M2;8;True;
22-05-03;M2_P1_C4-1;22-05-03_M2_P1_C4-1;22-05-03_M2;1;True;
22-05-03;M2_P1_C4-1;22-05-03_M2_P1_C4-1;22-05-03_M2;2;True;
22-05-03;M2_P1_C4-1;22-05-03_M2_P1_C4-1;22-05-03_M2;3;True;
22-05-03;M2_P1_C4-1;22-05-03_M2_P1_C4-1;22-05-03_M2;4;True;
22-05-03;M2_P1_C4-1;22-05-03_M2_P1_C4-1;22-05-03_M2;5;True;
22-05-03;M2_P1_C4-1;22-05-03_M2_P1_C4-1;22-05-03_M2;6;True;
22-05-03;M2_P1_C4-1;22-05-03_M2_P1_C4-1;22-05-03_M2;7;True;
22-05-03;M2_P1_C4-1;22-05-03_M2_P1_C4-1;22-05-03_M2;8;True;
22-05-03;M2_P1_C4-2;22-05-03_M2_P1_C4-2;22-05-03_M2;1;True;
22-05-03;M2_P1_C4-2;22-05-03_M2_P1_C4-2;22-05-03_M2;2;True;
22-05-03;M2_P1_C4-2;22-05-03_M2_P1_C4-2;22-05-03_M2;3;True;
22-05-03;M2_P1_C4-2;22-05-03_M2_P1_C4-2;22-05-03_M2;4;True;
22-05-03;M2_P1_C4-2;22-05-03_M2_P1_C4-2;22-05-03_M2;5;False;invalid tracking
22-05-03;M2_P1_C4-2;22-05-03_M2_P1_C4-2;22-05-03_M2;6;True;
22-05-03;M2_P1_C4-2;22-05-03_M2_P1_C4-2;22-05-03_M2;7;True;
22-05-03;M2_P1_C4-2;22-05-03_M2_P1_C4-2;22-05-03_M2;8;True;
22-05-03;M2_P1_C5;22-05-03_M2_P1_C5;22-05-03_M2;1;True;
22-05-03;M2_P1_C5;22-05-03_M2_P1_C5;22-05-03_M2;2;True;
22-05-03;M2_P1_C5;22-05-03_M2_P1_C5;22-05-03_M2;3;True;
22-05-03;M2_P1_C5;22-05-03_M2_P1_C5;22-05-03_M2;4;True;
22-05-03;M2_P1_C5;22-05-03_M2_P1_C5;22-05-03_M2;5;True;
22-05-03;M2_P1_C5;22-05-03_M2_P1_C5;22-05-03_M2;6;True;
22-05-03;M2_P1_C5;22-05-03_M2_P1_C5;22-05-03_M2;7;True;
22-05-03;M2_P1_C5;22-05-03_M2_P1_C5;22-05-03_M2;8;True;
22-05-03;M2_P1_C5;22-05-03_M2_P1_C5;22-05-03_M2;9;True;
22-05-03;M2_P1_C5;22-05-03_M2_P1_C5;22-05-03_M2;10;True;
22-05-03;M2_P1_C5;22-05-03_M2_P1_C5;22-05-03_M2;11;True;
22-05-03;M2_P1_C6-1;22-05-03_M2_P1_C6-1;22-05-03_M2;1;True;
22-05-03;M2_P1_C6-1;22-05-03_M2_P1_C6-1;22-05-03_M2;2;True;
22-05-03;M2_P1_C6-1;22-05-03_M2_P1_C6-1;22-05-03_M2;3;True;
22-05-03;M2_P1_C6-1;22-05-03_M2_P1_C6-1;22-05-03_M2;4;True;
22-05-03;M2_P1_C6-1;22-05-03_M2_P1_C6-1;22-05-03_M2;5;True;
22-05-03;M2_P1_C6-1;22-05-03_M2_P1_C6-1;22-05-03_M2;6;True;
22-05-03;M2_P1_C6-1;22-05-03_M2_P1_C6-1;22-05-03_M2;7;True;
22-05-03;M2_P1_C6-2;22-05-03_M2_P1_C6-2;22-05-03_M2;1;True;
22-05-03;M2_P1_C6-2;22-05-03_M2_P1_C6-2;22-05-03_M2;2;True;
22-05-03;M2_P1_C6-2;22-05-03_M2_P1_C6-2;22-05-03_M2;3;True;
22-05-03;M2_P1_C6-2;22-05-03_M2_P1_C6-2;22-05-03_M2;4;True;
22-05-03;M2_P1_C6-2;22-05-03_M2_P1_C6-2;22-05-03_M2;5;True;
22-05-03;M2_P1_C6-2;22-05-03_M2_P1_C6-2;22-05-03_M2;6;True;
22-05-03;M2_P1_C6-2;22-05-03_M2_P1_C6-2;22-05-03_M2;7;True;
22-05-03;M2_P1_C7;22-05-03_M2_P1_C7;22-05-03_M2;1;False;pair outside
22-05-03;M2_P1_C7;22-05-03_M2_P1_C7;22-05-03_M2;2;False;pair outside
22-05-03;M2_P1_C7;22-05-03_M2_P1_C7;22-05-03_M2;3;False;pair outside
22-05-03;M2_P1_C7;22-05-03_M2_P1_C7;22-05-03_M2;4;False;pair outside
22-05-03;M2_P1_C7;22-05-03_M2_P1_C7;22-05-03_M2;5;False;pair outside
22-05-03;M2_P1_C7;22-05-03_M2_P1_C7;22-05-03_M2;6;False;pair outside
22-05-03;M2_P1_C7;22-05-03_M2_P1_C7;22-05-03_M2;7;False;pair outside
22-05-03;M2_P1_C8;22-05-03_M2_P1_C8;22-05-03_M2;1;True;
22-05-03;M2_P1_C8;22-05-03_M2_P1_C8;22-05-03_M2;2;True;
22-05-03;M2_P1_C8;22-05-03_M2_P1_C8;22-05-03_M2;3;True;
22-05-03;M2_P1_C8;22-05-03_M2_P1_C8;22-05-03_M2;4;True;
22-05-03;M2_P1_C8;22-05-03_M2_P1_C8;22-05-03_M2;5;True;
22-05-03;M2_P1_C8;22-05-03_M2_P1_C8;22-05-03_M2;6;True;
22-05-03;M2_P1_C8;22-05-03_M2_P1_C8;22-05-03_M2;7;True;
22-05-03;M2_P1_C9;22-05-03_M2_P1_C9;22-05-03_M2;1;True;
22-05-03;M2_P1_C9;22-05-03_M2_P1_C9;22-05-03_M2;2;True;
22-05-03;M2_P1_C9;22-05-03_M2_P1_C9;22-05-03_M2;3;True;
22-05-03;M2_P1_C9;22-05-03_M2_P1_C9;22-05-03_M2;4;True;
22-05-03;M2_P1_C9;22-05-03_M2_P1_C9;22-05-03_M2;5;True;
22-05-03;M2_P1_C9;22-05-03_M2_P1_C9;22-05-03_M2;6;True;
22-05-03;M2_P1_C9;22-05-03_M2_P1_C9;22-05-03_M2;7;True;
22-05-03;M2_P1_C9;22-05-03_M2_P1_C9;22-05-03_M2;8;True;
22-05-03;M3_P1_C1;22-05-03_M3_P1_C1;22-05-03_M3;1;True;
22-05-03;M3_P1_C1;22-05-03_M3_P1_C1;22-05-03_M3;2;True;
22-05-03;M3_P1_C10;22-05-03_M3_P1_C10;22-05-03_M3;1;True;
22-05-03;M3_P1_C10;22-05-03_M3_P1_C10;22-05-03_M3;2;True;
22-05-03;M3_P1_C10;22-05-03_M3_P1_C10;22-05-03_M3;3;True;
22-05-03;M3_P1_C10;22-05-03_M3_P1_C10;22-05-03_M3;4;True;
22-05-03;M3_P1_C10;22-05-03_M3_P1_C10;22-05-03_M3;5;True;
22-05-03;M3_P1_C11;22-05-03_M3_P1_C11;22-05-03_M3;1;True;
22-05-03;M3_P1_C11;22-05-03_M3_P1_C11;22-05-03_M3;2;True;
22-05-03;M3_P1_C11;22-05-03_M3_P1_C11;22-05-03_M3;3;True;
22-05-03;M3_P1_C11;22-05-03_M3_P1_C11;22-05-03_M3;4;True;
22-05-03;M3_P1_C11;22-05-03_M3_P1_C11;22-05-03_M3;5;True;
22-05-03;M3_P1_C11;22-05-03_M3_P1_C11;22-05-03_M3;6;True;
22-05-03;M3_P1_C11;22-05-03_M3_P1_C11;22-05-03_M3;7;True;
22-05-03;M3_P1_C11;22-05-03_M3_P1_C11;22-05-03_M3;8;True;
22-05-03;M3_P1_C2;22-05-03_M3_P1_C2;22-05-03_M3;1;True;
22-05-03;M3_P1_C2;22-05-03_M3_P1_C2;22-05-03_M3;2;True;
22-05-03;M3_P1_C2;22-05-03_M3_P1_C2;22-05-03_M3;3;True;
22-05-03;M3_P1_C2;22-05-03_M3_P1_C2;22-05-03_M3;4;True;
22-05-03;M3_P1_C2;22-05-03_M3_P1_C2;22-05-03_M3;5;True;
22-05-03;M3_P1_C2;22-05-03_M3_P1_C2;22-05-03_M3;6;True;
22-05-03;M3_P1_C3;22-05-03_M3_P1_C3;22-05-03_M3;1;True;
22-05-03;M3_P1_C3;22-05-03_M3_P1_C3;22-05-03_M3;2;True;
22-05-03;M3_P1_C3;22-05-03_M3_P1_C3;22-05-03_M3;3;True;
22-05-03;M3_P1_C3;22-05-03_M3_P1_C3;22-05-03_M3;4;True;
22-05-03;M3_P1_C3;22-05-03_M3_P1_C3;22-05-03_M3;5;True;
22-05-03;M3_P1_C3;22-05-03_M3_P1_C3;22-05-03_M3;6;True;
22-05-03;M3_P1_C3;22-05-03_M3_P1_C3;22-05-03_M3;7;True;
22-05-03;M3_P1_C4;22-05-03_M3_P1_C4;22-05-03_M3;1;True;
22-05-03;M3_P1_C4;22-05-03_M3_P1_C4;22-05-03_M3;2;True;
22-05-03;M3_P1_C4;22-05-03_M3_P1_C4;22-05-03_M3;3;True;
22-05-03;M3_P1_C4;22-05-03_M3_P1_C4;22-05-03_M3;4;True;
22-05-03;M3_P1_C4;22-05-03_M3_P1_C4;22-05-03_M3;5;True;
22-05-03;M3_P1_C4;22-05-03_M3_P1_C4;22-05-03_M3;6;True;
22-05-03;M3_P1_C4;22-05-03_M3_P1_C4;22-05-03_M3;7;True;
22-05-03;M3_P1_C5;22-05-03_M3_P1_C5;22-05-03_M3;1;True;
22-05-03;M3_P1_C5;22-05-03_M3_P1_C5;22-05-03_M3;2;True;
22-05-03;M3_P1_C5;22-05-03_M3_P1_C5;22-05-03_M3;3;True;
22-05-03;M3_P1_C5;22-05-03_M3_P1_C5;22-05-03_M3;4;False;invalid tracking
22-05-03;M3_P1_C5;22-05-03_M3_P1_C5;22-05-03_M3;5;True;
22-05-03;M3_P1_C5;22-05-03_M3_P1_C5;22-05-03_M3;6;True;
22-05-03;M3_P1_C5;22-05-03_M3_P1_C5;22-05-03_M3;7;True;
22-05-03;M3_P1_C5;22-05-03_M3_P1_C5;22-05-03_M3;8;True;
22-05-03;M3_P1_C6;22-05-03_M3_P1_C6;22-05-03_M3;1;True;
22-05-03;M3_P1_C6;22-05-03_M3_P1_C6;22-05-03_M3;2;True;
22-05-03;M3_P1_C6;22-05-03_M3_P1_C6;22-05-03_M3;3;True;
22-05-03;M3_P1_C6;22-05-03_M3_P1_C6;22-05-03_M3;4;True;
22-05-03;M3_P1_C6;22-05-03_M3_P1_C6;22-05-03_M3;5;True;
22-05-03;M3_P1_C6;22-05-03_M3_P1_C6;22-05-03_M3;6;True;
22-05-03;M3_P1_C7;22-05-03_M3_P1_C7;22-05-03_M3;1;True;
22-05-03;M3_P1_C7;22-05-03_M3_P1_C7;22-05-03_M3;2;True;
22-05-03;M3_P1_C7;22-05-03_M3_P1_C7;22-05-03_M3;3;False;invalid tracking
22-05-03;M3_P1_C7;22-05-03_M3_P1_C7;22-05-03_M3;4;True;
22-05-03;M3_P1_C7;22-05-03_M3_P1_C7;22-05-03_M3;5;True;
22-05-03;M3_P1_C7;22-05-03_M3_P1_C7;22-05-03_M3;6;True;
22-05-03;M3_P1_C7;22-05-03_M3_P1_C7;22-05-03_M3;7;True;
22-05-03;M3_P1_C7;22-05-03_M3_P1_C7;22-05-03_M3;8;True;
22-05-03;M3_P1_C8;22-05-03_M3_P1_C8;22-05-03_M3;1;True;
22-05-03;M3_P1_C8;22-05-03_M3_P1_C8;22-05-03_M3;2;True;
22-05-03;M3_P1_C8;22-05-03_M3_P1_C8;22-05-03_M3;3;True;
22-05-03;M3_P1_C8;22-05-03_M3_P1_C8;22-05-03_M3;4;True;
22-05-03;M3_P1_C8;22-05-03_M3_P1_C8;22-05-03_M3;5;True;
22-05-03;M3_P1_C8;22-05-03_M3_P1_C8;22-05-03_M3;6;True;
22-05-03;M3_P1_C8;22-05-03_M3_P1_C8;22-05-03_M3;7;True;
22-05-03;M3_P1_C8;22-05-03_M3_P1_C8;22-05-03_M3;8;True;
